PlayerId,TeamId,Touchdowns,Tackles,Points,Interceptions,Name,PositionalUnit,PassingYards,RushingYards,RecievingYards,Sacks,PlayedInProBowl
1618,19,0,4,0,0,William Hayes,zzz,0,0,0,2,0
1619,7,0,41,0,0,William Jackson,CB,0,0,0,0,0
1620,3,0,3,0,0,Willie Henry,zzz,0,0,0,1,0
1621,3,1,0,6,0,Willie Snead,WR,0,13,651,0,0
1622,4,0,0,0,0,Wyatt Teller,G,0,0,0,0,0
1623,19,0,35,0,7,Xavien Howard,CB,0,0,0,0,1
1624,27,0,0,0,0,Xavier Grimble,TE,0,0,86,0,0
1625,20,0,47,0,1,Xavier Rhodes,CB,0,0,0,0,0
1626,16,0,47,0,0,Xavier Williams,DT,0,0,0,2.5,0
1627,9,0,56,0,2,Xavier Woods,FS,0,0,0,0,0
1628,8,0,1,0,0,Xavier Woodson-Luster,zzz,0,0,0,0,0
1629,15,0,28,0,0,Yannick Ngakoue,DE,0,0,0,9.5,0
1630,32,0,96,0,0,Zach Brown,LB,0,0,0,1,0
1631,13,1,107,6,1,Zach Cunningham,LB,0,0,0,0,0
1632,26,8,0,48,0,Zach Ertz,TE,0,0,1163,0,1
1633,10,0,33,0,0,Zach Kerr,zzz,0,0,0,1.5,0
1634,21,2,2,12,0,Zach Line,FB,0,41,14,0,0
1635,1,0,14,0,0,Zach Moore,DE,0,0,0,3.5,0
1636,14,2,2,12,0,Zach Pascal,WR,0,10,268,0,0
1637,3,0,1,0,0,Zach Sieler,zzz,0,0,0,0,0
1638,32,0,10,0,0,Zach Vigil,zzz,0,0,0,0,0
1639,21,0,1,0,0,Zach Wood,zzz,0,0,0,0,0
1640,11,3,4,18,0,Zach Zenner,RB,0,265,56,0,0
1641,3,0,45,0,0,Za'Darius Smith,DT,0,0,0,8.5,0
1642,14,0,29,0,0,Zaire Franklin,LB,0,0,0,0,0
1643,23,0,3,0,0,Zak DeOssie,zzz,0,0,0,0,0
1644,1,0,0,35,0,Zane Gonzalez,K,0,0,0,0,0
1645,4,7,0,42,0,Zay Jones,WR,0,0,652,0,0
1646,1,0,16,0,0,Zeke Turner,LB,0,0,0,0,0
